1	24	1	5	3.631	0.057
1	24	1	6	3.616	0.057
1	24	1	7	3.554	0.059
1	24	1	8	3.597	0.058
1	24	1	9	3.531	0.060
1	24	1	10	3.575	0.059
1	25	1	1	0.750	0.387
1	25	1	2	0.750	0.386
1	25	1	3	0.755	0.385
1	25	1	4	0.747	0.388
1	25	1	5	0.760	0.383
1	25	1	6	0.744	0.388
1	25	1	7	0.739	0.390
1	25	1	8	0.747	0.387
1	25	1	9	0.756	0.385
1	25	1	10	0.746	0.388
1	26	1	1	0.212	0.645
1	26	1	2	0.209	0.648
1	26	1	3	0.206	0.650
1	26	1	4	0.206	0.650
1	26	1	5	0.209	0.648
1	26	1	6	0.208	0.649
1	26	1	7	0.210	0.647
1	26	1	8	0.204	0.651
1	26	1	9	0.216	0.642
1	26	1	10	0.206	0.650
1	27	1	1	3.917	0.048
1	27	1	2	3.920	0.048
1	27	1	3	3.922	0.048
1	27	1	4	3.964	0.046
1	27	1	5	3.984	0.046
1	27	1	6	3.919	0.048
1	27	1	7	3.999	0.046
1	27	1	8	3.903	0.048
1	27	1	9	3.936	0.047
1	27	1	10	3.918	0.048
1	28	1	1	1.004	0.316
1	28	1	2	1.004	0.316
1	28	1	3	0.996	0.318
1	28	1	4	1.003	0.317
1	28	1	5	1.020	0.313
1	28	1	6	0.992	0.319
1	28	1	7	1.005	0.316
1	28	1	8	1.002	0.317
1	28	1	9	1.007	0.316
1	28	1	10	0.990	0.320
1	29	1	1	0.041	0.840
1	29	1	2	0.041	0.839
1	29	1	3	0.037	0.847
1	29	1	4	0.044	0.835
1	29	1	5	0.038	0.845
1	29	1	6	0.040	0.842
1	29	1	7	0.039	0.844
1	29	1	8	0.041	0.840
1	29	1	9	0.040	0.841
1	29	1	10	0.041	0.839
1	30	1	1	0.029	0.865
1	30	1	2	0.028	0.866
1	30	1	3	0.026	0.871
1	30	1	4	0.032	0.859
1	30	1	5	0.028	0.868
1	30	1	6	0.029	0.865
1	30	1	7	0.026	0.871
1	30	1	8	0.029	0.865
1	30	1	9	0.025	0.875
1	30	1	10	0.028	0.866
1	31	1	1	0.778	0.378
1	31	1	2	0.770	0.380
1	31	1	3	0.771	0.380
1	31	1	4	0.766	0.381
1	31	1	5	0.783	0.376
1	31	1	6	0.772	0.380
1	31	1	7	0.803	0.370
1	31	1	8	0.764	0.382
1	31	1	9	0.765	0.382
1	31	1	10	0.763	0.382
1	32	1	1	0.487	0.485
1	32	1	2	0.473	0.492
1	32	1	3	0.478	0.489
1	32	1	4	0.470	0.493
1	32	1	5	0.496	0.481
1	32	1	6	0.463	0.496
1	32	1	7	0.473	0.492
1	32	1	8	0.469	0.494
1	32	1	9	0.459	0.498
1	32	1	10	0.467	0.495
1	33	1	1	0.071	0.790
1	33	1	2	0.070	0.791
1	33	1	3	0.062	0.803
1	33	1	4	0.069	0.793
1	33	1	5	0.071	0.790
1	33	1	6	0.067	0.795
1	33	1	7	0.065	0.798
1	33	1	8	0.070	0.791
1	33	1	9	0.064	0.800
1	33	1	10	0.068	0.795
1	34	1	1	0.827	0.363
1	34	1	2	0.838	0.360
1	34	1	3	0.866	0.352
1	34	1	4	0.814	0.367
1	34	1	5	0.842	0.359
1	34	1	6	0.836	0.361
1	34	1	7	0.837	0.360
1	34	1	8	0.851	0.356
1	34	1	9	0.836	0.361
1	34	1	10	0.836	0.361
1	35	1	1	2.804	0.094
1	35	1	2	2.813	0.094
1	35	1	3	2.833	0.092
1	35	1	4	2.811	0.094
1	35	1	5	2.836	0.092
1	35	1	6	2.766	0.096
1	35	1	7	2.783	0.095
1	35	1	8	2.814	0.093
1	35	1	9	2.785	0.095
1	35	1	10	2.779	0.095
1	36	1	1	0.040	0.842
1	36	1	2	0.038	0.846
1	36	1	3	0.034	0.853
1	36	1	4	0.042	0.838
1	36	1	5	0.037	0.848
1	36	1	6	0.038	0.846
1	36	1	7	0.037	0.848
1	36	1	8	0.038	0.846
1	36	1	9	0.034	0.854
1	36	1	10	0.036	0.849
1	37	1	1	0.379	0.538
1	37	1	2	0.380	0.538
1	37	1	3	0.384	0.536
1	37	1	4	0.384	0.536
1	37	1	5	0.380	0.537
1	37	1	6	0.379	0.538
1	37	1	7	0.394	0.530
1	37	1	8	0.381	0.537
1	37	1	9	0.381	0.537
1	37	1	10	0.378	0.538
1	38	1	1	1.768	0.184
1	38	1	2	1.746	0.186
1	38	1	3	1.765	0.184
1	38	1	4	1.760	0.185
1	38	1	5	1.750	0.186
1	38	1	6	1.761	0.185
1	38	1	7	1.773	0.183
1	38	1	8	1.735	0.188
1	38	1	9	1.744	0.187
1	38	1	10	1.750	0.186
1	39	1	1	5.631	0.018
1	39	1	2	5.605	0.018
1	39	1	3	5.628	0.018
1	39	1	4	5.581	0.018
1	39	1	5	5.641	0.018
1	39	1	6	5.592	0.018
1	39	1	7	5.637	0.018
1	39	1	8	5.590	0.018
1	39	1	9	5.569	0.018
1	39	1	10	5.595	0.018
1	40	1	1	0.675	0.411
1	40	1	2	0.672	0.412
1	40	1	3	0.705	0.401
1	40	1	4	0.659	0.417
1	40	1	5	0.666	0.414
1	40	1	6	0.681	0.409
1	40	1	7	0.701	0.403
1	40	1	8	0.682	0.409
1	40	1	9	0.685	0.408
1	40	1	10	0.670	0.413
1	41	1	1	0.115	0.735
1	41	1	2	0.119	0.730
1	41	1	3	0.124	0.725
1	41	1	4	0.104	0.747
1	41	1	5	0.114	0.735
1	41	1	6	0.122	0.727
1	41	1	7	0.121	0.728
1	41	1	8	0.126	0.722
1	41	1	9	0.126	0.722
1	41	1	10	0.120	0.729
1	42	1	1	0.104	0.747
1	42	1	2	0.104	0.747
1	42	1	3	0.112	0.738
1	42	1	4	0.100	0.752
1	42	1	5	0.107	0.743
1	42	1	6	0.101	0.750
1	42	1	7	0.102	0.749
1	42	1	8	0.106	0.745
1	42	1	9	0.106	0.745
1	42	1	10	0.104	0.748
1	43	1	1	0.063	0.801
1	43	1	2	0.065	0.799
1	43	1	3	0.063	0.801
1	43	1	4	0.065	0.798
1	43	1	5	0.068	0.795
1	43	1	6	0.063	0.801
1	43	1	7	0.069	0.792
1	43	1	8	0.064	0.801
1	43	1	9	0.065	0.799
1	43	1	10	0.068	0.794
1	44	1	1	0.526	0.468
1	44	1	2	0.527	0.468
1	44	1	3	0.521	0.471
1	44	1	4	0.529	0.467
1	44	1	5	0.523	0.469
1	44	1	6	0.529	0.467
1	44	1	7	0.525	0.469
1	44	1	8	0.525	0.469
1	44	1	9	0.524	0.469
1	44	1	10	0.530	0.467
1	45	1	1	0.145	0.703
1	45	1	2	0.147	0.702
1	45	1	3	0.156	0.693
1	45	1	4	0.138	0.710
1	45	1	5	0.147	0.702
1	45	1	6	0.143	0.705
1	45	1	7	0.148	0.701
1	45	1	8	0.150	0.699
1	45	1	9	0.149	0.699
1	45	1	10	0.150	0.698
1	46	1	1	0.061	0.805
1	46	1	2	0.061	0.805
1	46	1	3	0.053	0.818
1	46	1	4	0.066	0.798
1	46	1	5	0.065	0.799
1	46	1	6	0.061	0.806
1	46	1	7	0.060	0.807
1	46	1	8	0.058	0.809
1	46	1	9	0.059	0.808
1	46	1	10	0.059	0.808
1	47	1	1	1.188	0.276
1	47	1	2	1.172	0.279
1	47	1	3	1.208	0.272
1	47	1	4	1.183	0.277
1	47	1	5	1.162	0.281
1	47	1	6	1.180	0.277
1	47	1	7	1.198	0.274
1	47	1	8	1.161	0.281
1	47	1	9	1.188	0.276
1	47	1	10	1.179	0.278
1	48	1	1	0.418	0.518
1	48	1	2	0.413	0.520
1	48	1	3	0.396	0.529
1	48	1	4	0.419	0.517
1	48	1	5	0.406	0.524
1	48	1	6	0.436	0.509
1	48	1	7	0.407	0.524
1	48	1	8	0.411	0.522
1	48	1	9	0.408	0.523
1	48	1	10	0.414	0.520
1	49	1	1	0.013	0.909
1	49	1	2	0.014	0.907
1	49	1	3	0.013	0.909
1	49	1	4	0.013	0.910
1	49	1	5	0.014	0.904
1	49	1	6	0.014	0.904
1	49	1	7	0.015	0.904
1	49	1	8	0.015	0.903
1	49	1	9	0.015	0.904
1	49	1	10	0.013	0.911
1	50	1	1	0.037	0.848
1	50	1	2	0.037	0.848
1	50	1	3	0.036	0.850
1	50	1	4	0.036	0.849
1	50	1	5	0.037	0.848
1	50	1	6	0.037	0.847
1	50	1	7	0.040	0.841
1	50	1	8	0.037	0.847
1	50	1	9	0.036	0.850
1	50	1	10	0.036	0.849
1	51	1	1	0.147	0.702
1	51	1	2	0.147	0.702
1	51	1	3	0.136	0.712
1	51	1	4	0.151	0.698
1	51	1	5	0.152	0.696
1	51	1	6	0.142	0.706
1	51	1	7	0.135	0.713
1	51	1	8	0.142	0.707
1	51	1	9	0.141	0.707
1	51	1	10	0.145	0.703
1	52	1	1	0.738	0.390
1	52	1	2	0.737	0.391
1	52	1	3	0.721	0.396
1	52	1	4	0.751	0.386
1	52	1	5	0.749	0.387
1	52	1	6	0.738	0.390
1	52	1	7	0.738	0.390
1	52	1	8	0.729	0.393
1	52	1	9	0.729	0.393
1	52	1	10	0.719	0.396
1	53	1	1	1.099	0.295
1	53	1	2	1.102	0.294
1	53	1	3	1.108	0.293
1	53	1	4	1.088	0.297
1	53	1	5	1.115	0.291
1	53	1	6	1.096	0.295
1	53	1	7	1.096	0.295
1	53	1	8	1.103	0.294
1	53	1	9	1.091	0.296
1	53	1	10	1.093	0.296
1	54	1	1	0.088	0.766
1	54	1	2	0.086	0.769
1	54	1	3	0.082	0.775
1	54	1	4	0.089	0.765
1	54	1	5	0.081	0.776
1	54	1	6	0.089	0.766
1	54	1	7	0.083	0.774
1	54	1	8	0.083	0.773
1	54	1	9	0.083	0.774
1	54	1	10	0.086	0.770
1	55	1	1	0.553	0.457
1	55	1	2	0.555	0.456
1	55	1	3	0.574	0.449
1	55	1	4	0.536	0.464
1	55	1	5	0.569	0.451
1	55	1	6	0.551	0.458
1	55	1	7	0.567	0.451
1	55	1	8	0.545	0.460
1	55	1	9	0.552	0.457
1	55	1	10	0.552	0.457
1	56	1	1	0.004	0.947
1	56	1	2	0.004	0.947
1	56	1	3	0.006	0.940
1	56	1	4	0.005	0.946
1	56	1	5	0.004	0.950
1	56	1	6	0.005	0.941
1	56	1	7	0.005	0.943
1	56	1	8	0.005	0.945
1	56	1	9	0.005	0.944
1	56	1	10	0.005	0.946
1	57	1	1	0.429	0.513
1	57	1	2	0.438	0.508
1	57	1	3	0.418	0.518
1	57	1	4	0.440	0.507
1	57	1	5	0.427	0.513
1	57	1	6	0.450	0.502
1	57	1	7	0.423	0.516
1	57	1	8	0.436	0.509
1	57	1	9	0.445	0.505
1	57	1	10	0.446	0.504
1	58	1	1	1.499	0.221
1	58	1	2	1.513	0.219
1	58	1	3	1.521	0.217
1	58	1	4	1.481	0.224
1	58	1	5	1.535	0.215
1	58	1	6	1.526	0.217
1	58	1	7	1.559	0.212
1	58	1	8	1.520	0.218
1	58	1	9	1.519	0.218
1	58	1	10	1.516	0.218
1	59	1	1	0.008	0.929
1	59	1	2	0.008	0.928
1	59	1	3	0.007	0.932
1	59	1	4	0.009	0.926
1	59	1	5	0.007	0.934
1	59	1	6	0.009	0.926
1	59	1	7	0.008	0.928
1	59	1	8	0.008	0.927
1	59	1	9	0.008	0.929
1	59	1	10	0.008	0.928
1	60	1	1	3.678	0.055
1	60	1	2	3.678	0.055
1	60	1	3	3.650	0.056
1	60	1	4	3.667	0.056
1	60	1	5	3.710	0.054
1	60	1	6	3.668	0.055
1	60	1	7	3.719	0.054
1	60	1	8	3.664	0.056
1	60	1	9	3.640	0.056
1	60	1	10	3.657	0.056
1	61	1	1	0.003	0.956
1	61	1	2	0.003	0.956
1	61	1	3	0.002	0.967
1	61	1	4	0.003	0.954
1	61	1	5	0.002	0.965
1	61	1	6	0.003	0.958
1	61	1	7	0.001	0.979
1	61	1	8	0.003	0.954
1	61	1	9	0.004	0.948
1	61	1	10	0.003	0.955
1	62	1	1	0.025	0.873
1	62	1	2	0.027	0.871
1	62	1	3	0.025	0.874
1	62	1	4	0.026	0.872
1	62	1	5	0.027	0.870
1	62	1	6	0.026	0.872
1	62	1	7	0.026	0.871
1	62	1	8	0.027	0.868
1	62	1	9	0.029	0.866
1	62	1	10	0.027	0.869
1	63	1	1	0.013	0.908
1	63	1	2	0.013	0.908
1	63	1	3	0.014	0.906
1	63	1	4	0.014	0.905
1	63	1	5	0.014	0.906
1	63	1	6	0.012	0.913
1	63	1	7	0.012	0.914
1	63	1	8	0.012	0.913
1	63	1	9	0.013	0.908
1	63	1	10	0.014	0.907
1	64	1	1	1.768	0.184
1	64	1	2	1.768	0.184
1	64	1	3	1.680	0.195
1	64	1	4	1.806	0.179
1	64	1	5	1.758	0.185
1	64	1	6	1.740	0.187
1	64	1	7	1.715	0.190
1	64	1	8	1.755	0.185
1	64	1	9	1.752	0.186
1	64	1	10	1.754	0.185
1	65	1	1	0.277	0.599
1	65	1	2	0.276	0.600
1	65	1	3	0.295	0.587
1	65	1	4	0.282	0.595
1	65	1	5	0.277	0.599
1	65	1	6	0.281	0.596
1	65	1	7	0.269	0.604
1	65	1	8	0.275	0.600
1	65	1	9	0.272	0.602
1	65	1	10	0.278	0.598
1	66	1	1	0.571	0.450
1	66	1	2	0.575	0.448
1	66	1	3	0.565	0.452
1	66	1	4	0.573	0.449
1	66	1	5	0.585	0.444
1	66	1	6	0.566	0.452
1	66	1	7	0.594	0.441
1	66	1	8	0.570	0.450
1	66	1	9	0.570	0.450
1	66	1	10	0.570	0.450
1	67	1	1	0.348	0.555
1	67	1	2	0.348	0.555
1	67	1	3	0.339	0.561
1	67	1	4	0.354	0.552
1	67	1	5	0.337	0.562
1	67	1	6	0.344	0.557
1	67	1	7	0.336	0.562
1	67	1	8	0.347	0.556
1	67	1	9	0.347	0.556
1	67	1	10	0.349	0.554
1	68	1	1	0.114	0.735
1	68	1	2	0.114	0.736
1	68	1	3	0.121	0.727
1	68	1	4	0.113	0.737
1	68	1	5	0.113	0.737
1	68	1	6	0.119	0.730
1	68	1	7	0.115	0.735
1	68	1	8	0.118	0.731
1	68	1	9	0.116	0.734
1	68	1	10	0.112	0.738
1	69	1	1	0.044	0.834
1	69	1	2	0.045	0.832
1	69	1	3	0.046	0.831
1	69	1	4	0.046	0.830
1	69	1	5	0.042	0.838
1	69	1	6	0.045	0.831
1	69	1	7	0.043	0.836
1	69	1	8	0.047	0.829
1	69	1	9	0.047	0.828
1	69	1	10	0.046	0.830
1	70	1	1	0.010	0.921
1	70	1	2	0.010	0.922
1	70	1	3	0.011	0.915
1	70	1	4	0.009	0.925
1	70	1	5	0.010	0.921
1	70	1	6	0.009	0.924
1	70	1	7	0.010	0.921
1	70	1	8	0.010	0.920
1	70	1	9	0.010	0.920
1	70	1	10	0.010	0.921
1	71	1	1	0.162	0.687
1	71	1	2	0.158	0.691
1	71	1	3	0.181	0.670
1	71	1	4	0.154	0.695
1	71	1	5	0.172	0.678
1	71	1	6	0.164	0.685
1	71	1	7	0.181	0.670
1	71	1	8	0.157	0.692
1	71	1	9	0.151	0.697
1	71	1	10	0.160	0.689
1	72	1	1	0.112	0.738
1	72	1	2	0.105	0.746
1	72	1	3	0.100	0.752
1	72	1	4	0.118	0.731
1	72	1	5	0.113	0.737
1	72	1	6	0.105	0.745
1	72	1	7	0.118	0.732
1	72	1	8	0.095	0.758
1	72	1	9	0.104	0.747
1	72	1	10	0.106	0.744
1	73	1	1	0.310	0.578
1	73	1	2	0.307	0.579
1	73	1	3	0.309	0.578
1	73	1	4	0.308	0.579
1	73	1	5	0.313	0.576
1	73	1	6	0.304	0.582
1	73	1	7	0.313	0.576
1	73	1	8	0.305	0.581
1	73	1	9	0.305	0.581
1	73	1	10	0.303	0.582
1	74	1	1	2.451	0.117
1	74	1	2	2.459	0.117
1	74	1	3	2.484	0.115
1	74	1	4	2.434	0.119
1	74	1	5	2.465	0.116
1	74	1	6	2.448	0.118
1	74	1	7	2.495	0.114
1	74	1	8	2.454	0.117
1	74	1	9	2.489	0.115
1	74	1	10	2.444	0.118
1	75	1	1	1.928	0.165
1	75	1	2	1.926	0.165
1	75	1	3	1.906	0.167
1	75	1	4	1.960	0.162
1	75	1	5	1.927	0.165
1	75	1	6	1.929	0.165
1	75	1	7	1.942	0.163
1	75	1	8	1.933	0.164
1	75	1	9	1.930	0.165
1	75	1	10	1.920	0.166
1	76	1	1	0.102	0.749
1	76	1	2	0.100	0.752
1	76	1	3	0.091	0.763
1	76	1	4	0.102	0.750
1	76	1	5	0.104	0.747
1	76	1	6	0.096	0.756
1	76	1	7	0.104	0.747
1	76	1	8	0.097	0.755
1	76	1	9	0.103	0.748
1	76	1	10	0.095	0.758
1	77	1	1	0.521	0.470
1	77	1	2	0.529	0.467
1	77	1	3	0.515	0.473
1	77	1	4	0.527	0.468
1	77	1	5	0.518	0.472
1	77	1	6	0.529	0.467
1	77	1	7	0.518	0.472
1	77	1	8	0.528	0.468
1	77	1	9	0.534	0.465
1	77	1	10	0.534	0.465
1	78	1	1	3.087	0.079
1	78	1	2	3.085	0.079
1	78	1	3	3.057	0.080
1	78	1	4	3.042	0.081
1	78	1	5	3.117	0.077
1	78	1	6	3.066	0.080
1	78	1	7	3.116	0.078
1	78	1	8	3.094	0.079
1	78	1	9	3.052	0.081
1	78	1	10	3.046	0.081
1	79	1	1	0.056	0.814
1	79	1	2	0.055	0.814
1	79	1	3	0.054	0.816
1	79	1	4	0.055	0.814
1	79	1	5	0.056	0.813
1	79	1	6	0.056	0.812
1	79	1	7	0.055	0.814
1	79	1	8	0.056	0.813
1	79	1	9	0.052	0.819
1	79	1	10	0.053	0.817
1	80	1	1	0.875	0.349
1	80	1	2	0.884	0.347
1	80	1	3	0.884	0.347
1	80	1	4	0.872	0.350
1	80	1	5	0.887	0.346
1	80	1	6	0.894	0.344
1	80	1	7	0.885	0.347
1	80	1	8	0.880	0.348
1	80	1	9	0.892	0.345
1	80	1	10	0.879	0.349
1	81	1	1	1.582	0.209
1	81	1	2	1.575	0.209
1	81	1	3	1.590	0.207
1	81	1	4	1.570	0.210
1	81	1	5	1.585	0.208
1	81	1	6	1.580	0.209
1	81	1	7	1.585	0.208
1	81	1	8	1.568	0.211
1	81	1	9	1.564	0.211
1	81	1	10	1.567	0.211
1	82	1	1	0.625	0.429
1	82	1	2	0.627	0.428
1	82	1	3	0.611	0.434
1	82	1	4	0.624	0.429
1	82	1	5	0.628	0.428
1	82	1	6	0.620	0.431
1	82	1	7	0.620	0.431
1	82	1	8	0.624	0.430
1	82	1	9	0.613	0.433
1	82	1	10	0.621	0.431
1	83	1	1	0.441	0.507
1	83	1	2	0.439	0.507
1	83	1	3	0.418	0.518
1	83	1	4	0.443	0.506
1	83	1	5	0.456	0.500
1	83	1	6	0.425	0.515
1	83	1	7	0.451	0.502
1	83	1	8	0.433	0.511
1	83	1	9	0.437	0.508
1	83	1	10	0.443	0.506
1	84	1	1	0.917	0.338
1	84	1	2	0.917	0.338
1	84	1	3	0.914	0.339
1	84	1	4	0.921	0.337
1	84	1	5	0.917	0.338
1	84	1	6	0.920	0.337
1	84	1	7	0.935	0.334
1	84	1	8	0.918	0.338
1	84	1	9	0.915	0.339
1	84	1	10	0.906	0.341
1	85	1	1	6.093	0.014
1	85	1	2	6.093	0.014
1	85	1	3	6.145	0.013
1	85	1	4	6.030	0.014
1	85	1	5	6.116	0.013
1	85	1	6	6.084	0.014
1	85	1	7	6.160	0.013
1	85	1	8	6.122	0.013
1	85	1	9	6.062	0.014
1	85	1	10	6.077	0.014
1	86	1	1	0.001	0.969
1	86	1	2	0.002	0.967
1	86	1	3	0.003	0.955
1	86	1	4	0.001	0.971
1	86	1	5	0.001	0.969
1	86	1	6	0.001	0.970
1	86	1	7	0.002	0.964
1	86	1	8	0.003	0.958
1	86	1	9	0.002	0.969
1	86	1	10	0.001	0.972
1	87	1	1	2.506	0.113
1	87	1	2	2.509	0.113
1	87	1	3	2.525	0.112
1	87	1	4	2.505	0.113
1	87	1	5	2.512	0.113
1	87	1	6	2.521	0.112
1	87	1	7	2.504	0.114
1	87	1	8	2.505	0.113
1	87	1	9	2.495	0.114
1	87	1	10	2.505	0.113
1	88	1	1	0.149	0.700
1	88	1	2	0.154	0.695
1	88	1	3	0.168	0.682
1	88	1	4	0.148	0.700
1	88	1	5	0.147	0.702
