1	376	4.390	0.036
1	377	0.036	0.850
1	378	0.386	0.534
1	379	0.298	0.585
1	380	4.551	0.033
1	381	0.719	0.396
1	382	0.013	0.909
1	383	6.032	0.014
1	384	0.327	0.568
1	385	1.939	0.164
1	386	0.370	0.543
1	387	3.558	0.059
1	388	0.058	0.810
1	389	0.007	0.932
1	390	3.378	0.066
1	391	1.602	0.206
1	392	1.072	0.301
1	393	0.505	0.478
1	394	2.102	0.147
1	395	0.792	0.374
1	396	0.785	0.376
1	397	0.067	0.796
1	398	0.559	0.455
1	399	0.055	0.814
1	400	2.120	0.145
1	401	0.160	0.689
1	402	0.405	0.524
1	403	2.289	0.130
1	404	1.608	0.205
1	405	2.238	0.135
1	406	0.286	0.593
1	407	0.003	0.953
1	408	0.093	0.760
1	409	0.368	0.544
1	410	0.029	0.864
1	411	0.226	0.635
1	412	0.160	0.689
1	413	1.802	0.180
1	414	0.016	0.899
1	415	0.004	0.948
1	416	0.393	0.531
1	417	0.628	0.428
1	418	2.749	0.097
1	419	0.660	0.417
1	420	1.744	0.187
1	421	0.134	0.714
1	422	0.381	0.537
1	423	0.843	0.359
1	424	0.538	0.463
1	425	0.320	0.572
1	426	4.925	0.026
1	427	0.090	0.764
1	428	0.980	0.322
1	429	3.590	0.058
1	430	0.038	0.845
1	431	0.956	0.328
1	432	0.570	0.450
1	433	2.941	0.086
1	434	0.151	0.697
1	435	0.018	0.893
1	436	3.240	0.072
1	437	0.072	0.789
1	438	3.054	0.081
1	439	1.886	0.170
1	440	0.001	0.970
1	441	0.245	0.620
1	442	0.134	0.714
1	443	0.293	0.589
1	444	0.521	0.471
1	445	0.331	0.565
1	446	0.084	0.772
1	447	3.499	0.061
1	448	0.107	0.743
1	449	0.249	0.618
1	450	0.071	0.790
1	451	0.047	0.829
1	452	0.872	0.350
1	453	1.596	0.207
1	454	0.152	0.696
1	455	1.119	0.290
1	456	0.322	0.570
1	457	1.043	0.307
1	458	2.037	0.154
1	459	0.022	0.881
1	460	0.254	0.614
1	461	0.765	0.382
1	462	1.426	0.232
1	463	1.003	0.317
1	464	1.722	0.189
1	465	0.158	0.691
1	466	0.499	0.480
1	467	0.971	0.324
1	468	0.541	0.462
1	469	0.095	0.758
1	470	3.277	0.070
1	471	0.495	0.482
1	472	1.754	0.185
1	473	2.720	0.099
1	474	1.589	0.207
1	475	0.004	0.949
1	476	1.001	0.317
1	477	1.409	0.235
1	478	0.088	0.766
1	479	0.228	0.633
1	480	4.958	0.026
1	481	0.051	0.821
1	482	0.834	0.361
1	483	0.002	0.962
1	484	0.017	0.896
1	485	0.852	0.356
1	486	0.291	0.590
1	487	1.021	0.312
1	488	0.000	0.999
1	489	0.878	0.349
1	490	0.001	0.979
1	491	1.573	0.210
1	492	1.094	0.296
1	493	0.271	0.603
1	494	0.000	0.988
1	495	1.145	0.285
1	496	0.335	0.563
1	497	0.839	0.360
1	498	2.372	0.123
1	499	0.144	0.704
1	500	0.805	0.370
2	501	0.395	0.530
2	502	0.051	0.821
2	503	0.020	0.889
2	504	0.383	0.536
2	505	0.127	0.722
2	506	1.505	0.220
2	507	0.375	0.540
2	508	0.556	0.456
2	509	0.303	0.582
2	510	1.350	0.245
2	511	1.820	0.177
2	512	0.003	0.960
2	513	1.413	0.235
2	514	1.446	0.229
2	515	1.463	0.226
2	516	0.141	0.707
2	517	0.000	0.994
2	518	1.138	0.286
2	519	0.457	0.499
2	520	0.037	0.848
2	521	0.388	0.533
2	522	0.765	0.382
2	523	0.003	0.959
2	524	0.373	0.541
2	525	0.426	0.514
2	526	0.264	0.607
2	527	2.913	0.088
2	528	0.002	0.964
2	529	0.021	0.884
2	530	2.010	0.156
2	531	0.055	0.815
2	532	0.094	0.759
2	533	0.332	0.565
2	534	2.225	0.136
2	535	0.838	0.360
2	536	0.201	0.654
2	537	1.443	0.230
2	538	0.187	0.666
2	539	1.398	0.237
2	540	0.004	0.950
2	541	4.441	0.035
2	542	0.514	0.473
2	543	2.454	0.117
2	544	0.420	0.517
2	545	0.373	0.542
2	546	0.755	0.385
2	547	2.545	0.111
2	548	3.790	0.052
2	549	0.313	0.576
2	550	3.966	0.046
2	551	0.004	0.947
2	552	0.136	0.712
2	553	1.387	0.239
2	554	0.527	0.468
2	555	0.463	0.496
2	556	0.140	0.708
2	557	0.042	0.838
2	558	0.440	0.507
2	559	0.380	0.538
2	560	2.517	0.113
2	561	0.102	0.749
2	562	0.205	0.651
2	563	0.019	0.892
2	564	1.031	0.310
2	565	5.953	0.015
2	566	1.364	0.243
2	567	0.176	0.675
2	568	1.599	0.206
2	569	1.446	0.229
2	570	0.014	0.906
2	571	0.579	0.447
2	572	0.185	0.667
2	573	0.667	0.414
2	574	1.807	0.179
2	575	0.001	0.975
2	576	0.080	0.778
2	577	0.268	0.605
2	578	4.360	0.037
2	579	0.057	0.811
2	580	0.264	0.607
2	581	0.034	0.854
2	582	2.564	0.109
2	583	0.123	0.726
2	584	0.024	0.878
2	585	2.364	0.124
2	586	0.019	0.890
2	587	0.191	0.662
2	588	1.193	0.275
2	589	1.429	0.232
2	590	0.914	0.339
2	591	0.012	0.912
2	592	0.003	0.959
2	593	0.226	0.634
2	594	0.077	0.781
2	595	3.124	0.077
2	596	0.168	0.682
2	597	0.018	0.895
2	598	1.072	0.300
2	599	1.213	0.271
2	600	1.445	0.229
2	601	0.817	0.366
2	602	0.911	0.340
2	603	0.180	0.671
2	604	3.071	0.080
2	605	0.478	0.489
2	606	4.945	0.026
2	607	0.233	0.629
2	608	1.950	0.163
2	609	0.015	0.903
2	610	0.266	0.606
2	611	2.639	0.104
2	612	1.330	0.249
2	613	0.388	0.533
2	614	1.884	0.170
2	615	0.065	0.799
2	616	2.140	0.144
2	617	0.016	0.900
2	618	0.009	0.926
2	619	0.068	0.794
2	620	1.443	0.230
2	621	0.070	0.791
2	622	0.587	0.443
2	623	1.907	0.167
2	624	2.684	0.101
2	625	2.261	0.133
2	626	0.344	0.558
2	627	0.390	0.532
2	628	0.202	0.653
2	629	2.326	0.127
2	630	3.692	0.055
2	631	0.135	0.713
2	632	0.000	0.989
2	633	0.213	0.645
2	634	0.000	0.983
2	635	0.940	0.332
2	636	0.040	0.841
2	637	0.540	0.462
2	638	2.554	0.110
2	639	0.080	0.777
2	640	0.648	0.421
2	641	1.106	0.293
2	642	0.002	0.968
2	643	0.167	0.683
2	644	5.594	0.018
2	645	5.950	0.015
2	646	0.110	0.741
2	647	0.233	0.630
2	648	0.211	0.646
2	649	0.001	0.974
2	650	2.058	0.151
2	651	0.332	0.565
2	652	0.309	0.578
2	653	1.001	0.317
2	654	0.120	0.729
2	655	0.286	0.593
2	656	0.450	0.502
2	657	0.874	0.350
2	658	1.669	0.196
2	659	1.193	0.275
2	660	0.049	0.825
2	661	0.277	0.598
2	662	0.374	0.541
2	663	0.686	0.408
2	664	0.411	0.521
2	665	0.093	0.760
2	666	0.431	0.512
2	667	2.962	0.085
2	668	0.039	0.844
2	669	0.403	0.526
2	670	0.071	0.790
2	671	0.661	0.416
2	672	0.234	0.629
2	673	1.397	0.237
2	674	2.243	0.134
2	675	6.713	0.010
2	676	0.197	0.657
2	677	2.972	0.085
2	678	2.402	0.121
2	679	1.114	0.291
2	680	0.070	0.791
2	681	0.430	0.512
2	682	0.004	0.952
2	683	0.175	0.676
2	684	0.029	0.865
2	685	0.987	0.321
2	686	1.521	0.218
2	687	0.242	0.623
2	688	0.594	0.441
2	689	0.880	0.348
2	690	0.205	0.651
2	691	5.581	0.018
2	692	0.622	0.430
2	693	0.031	0.861
2	694	2.443	0.118
2	695	0.554	0.457
2	696	0.020	0.888
2	697	0.299	0.585
2	698	0.942	0.332
2	699	2.218	0.136
2	700	0.049	0.825
2	701	1.739	0.187
2	702	1.601	0.206
2	703	0.013	0.909
2	704	1.392	0.238
2	705	0.041	0.840
2	706	0.073	0.786
2	707	0.255	0.613
2	708	1.102	0.294
2	709	0.506	0.477
2	710	0.770	0.380
2	711	0.018	0.894
2	712	3.911	0.048
2	713	1.639	0.201
2	714	0.050	0.822
2	715	0.940	0.332
2	716	0.008	0.927
2	717	0.128	0.720
2	718	0.001	0.973
2	719	0.253	0.615
2	720	2.103	0.147
2	721	0.046	0.830
2	722	0.024	0.877
2	723	0.001	0.978
2	724	0.478	0.489
2	725	1.422	0.233
2	726	1.512	0.219
2	727	0.216	0.642
2	728	2.141	0.143
2	729	0.001	0.976
2	730	3.954	0.047
2	731	1.240	0.265
2	732	2.190	0.139
2	733	2.905	0.088
2	734	0.056	0.813
2	735	0.216	0.642
2	736	0.059	0.807
2	737	0.003	0.957
2	738	0.339	0.560
2	739	0.206	0.650
2	740	2.047	0.153
2	741	0.467	0.494
2	742	5.659	0.017
2	743	1.477	0.224
2	744	0.574	0.449
2	745	0.020	0.888
2	746	0.637	0.425
2	747	0.223	0.636
2	748	0.433	0.510
2	749	1.533	0.216
2	750	0.048	0.827
2	751	0.735	0.391
2	752	1.539	0.215
2	753	0.225	0.635
2	754	4.172	0.041
2	755	0.555	0.456
2	756	0.078	0.781
2	757	0.054	0.816
2	758	0.013	0.910
2	759	5.095	0.024
2	760	2.614	0.106
2	761	0.861	0.353
2	762	0.323	0.570
2	763	0.013	0.908
2	764	1.776	0.183
2	765	0.054	0.816
2	766	0.097	0.755
2	767	3.219	0.073
2	768	0.634	0.426
2	769	0.165	0.685
2	770	2.582	0.108
2	771	0.078	0.780
2	772	7.859	0.005
2	773	0.203	0.653
2	774	0.196	0.658
2	775	0.069	0.793
2	776	0.001	0.976
2	777	0.289	0.591
2	778	0.030	0.862
2	779	4.432	0.035
2	780	0.580	0.446
2	781	0.012	0.911
2	782	0.000	0.989
2	783	0.633	0.426
2	784	0.070	0.791
2	785	0.030	0.862
2	786	0.126	0.722
2	787	0.951	0.329
2	788	1.728	0.189
2	789	0.037	0.847
2	790	0.507	0.476
2	791	0.023	0.881
2	792	0.002	0.961
2	793	0.272	0.602
2	794	6.125	0.013
2	795	1.222	0.269
2	796	0.015	0.903
2	797	0.064	0.800
2	798	3.876	0.049
2	799	1.884	0.170
2	800	0.770	0.380
2	801	2.910	0.088
2	802	0.113	0.737
2	803	0.114	0.736
2	804	0.784	0.376
2	805	2.603	0.107
2	806	0.279	0.597
2	807	1.538	0.215
2	808	0.221	0.638
2	809	0.223	0.637
2	810	0.231	0.631
2	811	0.538	0.463
2	812	2.449	0.118
2	813	1.098	0.295
2	814	0.203	0.652
2	815	1.361	0.243
2	816	0.299	0.585
2	817	0.046	0.831
2	818	0.213	0.645
2	819	0.001	0.973
2	820	1.154	0.283
2	821	0.188	0.664
2	822	0.230	0.631
2	823	0.169	0.681
2	824	0.051	0.821
2	825	0.159	0.690
2	826	2.335	0.126
2	827	0.011	0.917
2	828	0.332	0.564
2	829	2.487	0.115
2	830	0.844	0.358
2	831	6.839	0.009
2	832	1.651	0.199
2	833	0.006	0.940
2	834	1.295	0.255
2	835	0.355	0.551
2	836	1.523	0.217
2	837	0.395	0.529
2	838	0.000	0.984
2	839	0.001	0.979
2	840	0.011	0.917
2	841	2.303	0.129
2	842	3.644	0.056
2	843	0.092	0.762
2	844	0.525	0.469
2	845	0.013	0.910
2	846	2.850	0.091
2	847	0.002	0.963
2	848	1.429	0.232
2	849	1.189	0.276
2	850	2.876	0.090
2	851	0.368	0.544
2	852	0.234	0.628
2	853	1.058	0.304
2	854	0.297	0.586
2	855	0.160	0.689
2	856	0.000	0.988
2	857	1.243	0.265
2	858	2.007	0.157
2	859	0.000	0.998
2	860	1.327	0.249
2	861	1.146	0.284
2	862	0.003	0.956
2	863	0.012	0.914
2	864	0.234	0.629
2	865	0.031	0.861
2	866	0.148	0.701
2	867	0.698	0.403
2	868	4.122	0.042
2	869	0.501	0.479
2	870	0.421	0.516
2	871	2.075	0.150
2	872	0.303	0.582
2	873	1.466	0.226
2	874	2.417	0.120
2	875	0.653	0.419
2	876	1.372	0.241
2	877	1.120	0.290
2	878	0.003	0.955
2	879	3.378	0.066
2	880	0.182	0.669
2	881	0.134	0.714
2	882	1.665	0.197
2	883	1.517	0.218
2	884	0.341	0.559
2	885	0.072	0.789
2	886	0.291	0.589
2	887	0.057	0.812
2	888	2.488	0.115
2	889	0.058	0.810
2	890	0.143	0.705
2	891	1.524	0.217
2	892	1.260	0.262
2	893	0.225	0.635
2	894	0.699	0.403
2	895	0.710	0.400
2	896	7.022	0.008
2	897	0.086	0.769
2	898	0.745	0.388
2	899	0.041	0.840
2	900	2.573	0.109
2	901	0.156	0.693
2	902	0.308	0.579
2	903	7.217	0.007
2	904	1.165	0.281
2	905	0.538	0.463
2	906	0.902	0.342
2	907	0.388	0.534
2	908	0.386	0.535
2	909	0.219	0.640
2	910	0.005	0.942
2	911	1.787	0.181
2	912	0.009	0.925
2	913	0.002	0.962
2	914	1.223	0.269
2	915	0.044	0.834
2	916	0.221	0.638
2	917	0.213	0.644
2	918	0.152	0.697
2	919	0.241	0.624
2	920	1.807	0.179
2	921	0.021	0.884
2	922	0.792	0.374
2	923	0.309	0.578
2	924	0.671	0.413
2	925	0.869	0.351
2	926	0.096	0.757
2	927	1.113	0.291
2	928	0.518	0.472
2	929	0.495	0.482
2	930	0.256	0.613
2	931	4.402	0.036
2	932	0.305	0.581
2	933	2.753	0.097
2	934	0.006	0.939
2	935	0.356	0.551
2	936	0.858	0.354
2	937	0.987	0.320
2	938	1.414	0.234
2	939	0.130	0.718
2	940	0.641	0.423
2	941	0.177	0.674
2	942	1.989	0.158
2	943	7.359	0.007
2	944	0.000	0.986
2	945	0.340	0.560
2	946	0.182	0.670
2	947	2.216	0.137
2	948	4.731	0.030
2	949	0.055	0.814
2	950	0.612	0.434
2	951	0.280	0.597
2	952	0.908	0.341
2	953	0.541	0.462
2	954	0.882	0.348
2	955	1.722	0.189
2	956	1.325	0.250
2	957	0.547	0.460
2	958	0.494	0.482
2	959	0.304	0.581
2	960	0.580	0.446
2	961	2.996	0.083
2	962	0.254	0.614
2	963	1.034	0.309
2	964	0.030	0.862
2	965	1.739	0.187
2	966	0.046	0.830
2	967	0.262	0.609
2	968	0.430	0.512
2	969	0.295	0.587
2	970	0.570	0.450
2	971	1.247	0.264
2	972	1.781	0.182
2	973	0.158	0.691
2	974	0.480	0.489
2	975	0.678	0.410
2	976	0.686	0.408
2	977	0.070	0.791
2	978	0.240	0.624
2	979	0.002	0.960
2	980	1.900	0.168
2	981	1.082	0.298
2	982	0.114	0.736
2	983	0.003	0.959
2	984	0.146	0.702
2	985	5.616	0.018
2	986	2.295	0.130
2	987	0.435	0.510
2	988	0.503	0.478
2	989	0.313	0.576
2	990	2.103	0.147
2	991	0.750	0.386
2	992	1.427	0.232
2	993	0.239	0.625
2	994	0.164	0.686
2	995	0.219	0.639
2	996	0.014	0.907
2	997	1.700	0.192
2	998	0.047	0.828
2	999	0.067	0.796
2	1000	1.516	0.218
